index	sample_int24
86363	11461
86364	11591
86365	11529
86366	13086
86367	10758
86368	11262
86369	10518
86370	9972
86371	9858
86372	7487
86373	7771
86374	7928
86375	7272
86376	7012
86377	6566
86378	6696
86379	6040
86380	5112
86381	5354
86382	4971
86383	4619
86384	3007
86385	3800
86386	2107
86387	3673
86388	3642
86389	812
86390	1304
86391	1695
86392	3623
86393	4539
86394	3486
86395	3479
86396	1720
86397	1017
86398	353
86399	1119
86400	-680
86401	562
86402	28
86403	549
86404	771
86405	2133
86406	-68
86407	2196
86408	903
86409	2309
86410	80
86411	727
86412	-1720
86413	-863
86414	-2419
86415	-2118
86416	-4226
86417	-4343
86418	-5985
86419	-4467
86420	-6616
86421	-6699
86422	-7587
86423	-6460
86424	-8103
86425	-7374
86426	-8511
86427	-8484
86428	-8653
86429	-9619
86430	-7633
86431	-10126
86432	-10529
86433	-11522
86434	-11679
86435	-12625
86436	-12208
86437	-14079
86438	-12592
86439	-15691
86440	-12809
86441	-15990
86442	-13597
86443	-15872
86444	-14437
86445	-14934
86446	-13657
86447	-15168
86448	-13555
86449	-14783
86450	-14619
86451	-14444
86452	-13244
86453	-15697
86454	-14918
86455	-15442
86456	-15149
86457	-14905
86458	-15578
86459	-14700
86460	-14316
86461	-15287
86462	-15190
86463	-16610
86464	-16124
86465	-17928
86466	-15722
86467	-17146
86468	-15815
86469	-17285
86470	-14573
86471	-16147
86472	-14130
86473	-16582
86474	-15486
86475	-16703
86476	-16749
86477	-17465
86478	-17338
86479	-19019
86480	-18320
86481	-18812
86482	-18982
86483	-19525
86484	-20645
86485	-20000
86486	-18880
86487	-18130
86488	-18759
86489	-17232
86490	-18611
86491	-16860
86492	-17539
86493	-17759
86494	-18403
86495	-18138
86496	-19298
86497	-18949
86498	-20283
86499	-21367
86500	-21624
86501	-22669
86502	-22320
86503	-22337
86504	-23267
86505	-23387
86506	-24336
86507	-24460
86508	-26394
86509	-25921
86510	-26327
86511	-26325
86512	-26083
86513	-26307
86514	-24105
86515	-22862
86516	-23480
86517	-22677
86518	-21853
86519	-22492
86520	-22745
86521	-23959
86522	-23692
86523	-24306
86524	-22715
86525	-24387
86526	-23729
86527	-23609
86528	-23653
86529	-23016
86530	-22284
86531	-22643
86532	-22291
86533	-22600
86534	-23063
86535	-21737
86536	-21708
86537	-20454
86538	-20367
86539	-21113
86540	-21186
86541	-18901
86542	-18547
86543	-17702
86544	-17501
86545	-17504
86546	-15453
86547	-14252
86548	-14036
86549	-13075
86550	-11658
86551	-10724
86552	-10562
86553	-10098
86554	-9117
86555	-8526
86556	-8503
86557	-7655
86558	-8309
86559	-6943
86560	-6653
86561	-5352
86562	-5480
86563	-6078
86564	-5781
86565	-4300
86566	-3095
86567	-3823
86568	-3851
86569	-3984
86570	-5195
86571	-3449
86572	-2925
86573	-1711
86574	-2447
86575	-2931
86576	-1994
86577	-179
86578	817
86579	681
86580	506
86581	1534
86582	2021
86583	1181
86584	2594
86585	3533
86586	5503
86587	5940
86588	6622
86589	6941
86590	8389
86591	6811
86592	8347
86593	6961
86594	5996
86595	4938
86596	5147
86597	5024
86598	5702
86599	5774
86600	5374
86601	4835
86602	6734
86603	6484
86604	6771
86605	5179
86606	4361
86607	4540
86608	4222
86609	5643
86610	4993
86611	6071
86612	5809
86613	6140
86614	5225
86615	6172
86616	6353
86617	8860
86618	7317
86619	8392
86620	6911
86621	7987
86622	7200
86623	8581
86624	7547
86625	9541
86626	7334
86627	8738
86628	7617
86629	8730
86630	9005
86631	9122
86632	8453
86633	10210
86634	9369
86635	10312
86636	10521
86637	9501
86638	8225
86639	8433
86640	8546
86641	9803
86642	10194
86643	10416
86644	9329
86645	12089
86646	11526
86647	13248
86648	12610
86649	13699
86650	14170
86651	14251
86652	14606
86653	15012
86654	14988
86655	13731
86656	16028
86657	14197
86658	14537
86659	13666
86660	14101
86661	12924
86662	13509
86663	12065
86664	13319
86665	12067
86666	14876
86667	14640
86668	15855
86669	15061
86670	16720
86671	16300
86672	17540
86673	17236
86674	19964
86675	20030
86676	20308
86677	20658
86678	23105
86679	22685
86680	23160
86681	22481
86682	22892
86683	22431
86684	21980
86685	21798
86686	21945
86687	21532
86688	21267
86689	20055
86690	19921
86691	19752
86692	18912
86693	17289
86694	17614
86695	15496
86696	14059
86697	12734
86698	13986
86699	13702
86700	11345
86701	11321
86702	11302
86703	11396
86704	10505
86705	8995
86706	9634
86707	9407
86708	9742
86709	10576
86710	10888
86711	10649
86712	11140
86713	9660
86714	11174
86715	10358
86716	11350
86717	11474
86718	10555
86719	10307
86720	11998
86721	12302
86722	13834
86723	13657
86724	13108
86725	13344
86726	13523
86727	14180
86728	11380
86729	11322
86730	9770
86731	9031
86732	8757
86733	8706
86734	8033
86735	7826
86736	7262
86737	8369
86738	7623
86739	9598
86740	10017
86741	10811
86742	10795
86743	11959
86744	11796
86745	12925
86746	10921
86747	12320
86748	9594
86749	10348
86750	9223
86751	8999
86752	7885
86753	7180
86754	6140
86755	6744
86756	6454
86757	7170
86758	5419
86759	6087
86760	5980
86761	5358
86762	5942
86763	7623
86764	6747
86765	6602
86766	5392
86767	6220
86768	5010
86769	5529
86770	3235
86771	2419
86772	1305
86773	1854
86774	2205
86775	2956
86776	1521
86777	2886
86778	2066
86779	3533
86780	1211
86781	3254
86782	3337
86783	2729
86784	1790
86785	3590
86786	3863
86787	3699
86788	4246
86789	4372
86790	3812
86791	3182
86792	1903
86793	577
86794	-90
86795	-1770
86796	-2948
86797	-2934
86798	-2957
86799	-3189
86800	-3379
86801	-3754
86802	-2610
86803	-3948
86804	-2149
86805	-3135
86806	-2777
86807	-4044
86808	-4130
86809	-5565
86810	-4857
86811	-6562
86812	-5169
86813	-8620
86814	-6836
86815	-8755
86816	-10139
86817	-11038
86818	-9849
86819	-12018
86820	-11467
86821	-12674
86822	-11544
86823	-12690
86824	-13106
86825	-13351
86826	-12765
86827	-13694
86828	-12605
86829	-12483
86830	-12019
86831	-12152
86832	-11727
86833	-12743
86834	-12133
86835	-12828
86836	-13054
86837	-13900
86838	-13452
86839	-14430
86840	-13359
86841	-13399
86842	-13358
86843	-12972
86844	-13774
86845	-12504
86846	-13416
86847	-13349
86848	-14063
86849	-13456
86850	-13813
86851	-12886
86852	-17346
86853	-16929
86854	-14709
86855	-15523
86856	-16297
86857	-17746
86858	-17347
86859	-17526
86860	-18206
86861	-18187
86862	-19074
86863	-18077
86864	-18599
86865	-17712
86866	-18292
86867	-17561
86868	-18192
86869	-18599
86870	-19196
86871	-19274
86872	-19605
86873	-19422
86874	-20216
86875	-21423
86876	-21500
86877	-21004
86878	-22289
86879	-20791
86880	-22131
86881	-21775
86882	-23070
86883	-21899
86884	-22507
86885	-20785
86886	-21630
86887	-20555
86888	-21440
86889	-22039
86890	-21734
86891	-20548
86892	-22605
86893	-21804
86894	-21976
86895	-22281
86896	-21821
86897	-21563
86898	-22292
86899	-22261
86900	-22159
86901	-21816
86902	-21118
86903	-22068
86904	-21074
86905	-22413
86906	-21266
86907	-21021
86908	-20436
86909	-21722
86910	-20674
86911	-21772
86912	-20228
86913	-22495
86914	-19686
86915	-20681
86916	-21204
86917	-22141
86918	-21969
86919	-21655
86920	-20267
86921	-20174
86922	-22800
86923	-23695
86924	-23470
86925	-19904
86926	-16931
86927	-16668
86928	-16643
86929	-16242
86930	-14118
86931	-12232
86932	-11172
86933	-11938
86934	-12227
86935	-10993
86936	-10936
86937	-8389
86938	-8460
86939	-8976
86940	-9325
86941	-7190
86942	-7557
86943	-6648
86944	-6250
86945	-6968
86946	-7078
86947	-6750
86948	-5028
86949	-4069
86950	-3923
86951	-4608
86952	-5007
86953	-4899
86954	-5149
86955	-4316
86956	-3279
86957	-2513
86958	-3406
86959	-2848
86960	-2037
86961	-822
86962	701
86963	1517
86964	458
86965	2192
86966	2244
86967	3827
86968	2847
86969	4152
86970	3212
86971	4430
86972	4686
86973	5402
86974	5138
86975	4512
86976	5858
86977	5993
86978	6573
86979	8467
86980	7188
86981	7731
86982	7889
86983	8716
86984	8806
86985	9347
86986	9848
86987	9154
86988	9487
86989	10141
86990	9808
86991	10436
86992	9478
86993	8156
86994	8290
86995	8179
86996	9736
86997	8014
86998	8348
86999	7524
87000	8032
87001	9034
87002	9169
87003	10126
87004	9505
87005	8743
87006	8686
87007	9813
87008	10224
87009	10596
87010	9617
87011	9132
87012	9304
87013	10757
87014	11618
87015	11440
87016	11314
87017	11243
87018	12792
87019	12606
87020	13742
87021	13436
87022	12602
87023	13454
87024	14216
87025	15479
87026	15088
87027	15942
87028	14809
87029	15049
87030	15327
87031	15224
87032	16075
87033	15068
87034	15517
87035	15197
87036	16647
87037	16114
87038	16776
87039	15731
87040	17995
87041	17721
87042	18963
87043	17779
87044	18281
87045	17743
87046	18606
87047	17637
87048	18025
87049	17583
87050	17773
87051	17548
87052	18498
87053	19673
87054	19194
87055	21974
87056	23418
87057	23396
87058	24461
87059	24274
87060	23777
87061	23427
87062	23444
87063	21256
87064	21122
87065	19725
87066	20054
87067	20254
87068	19536
87069	18345
87070	18021
87071	18799
87072	17679
87073	17852
87074	17409
87075	16905
87076	16115
87077	14759
87078	14117
87079	14694
87080	13920
87081	14038
87082	14096
87083	12945
87084	12953
87085	12433
87086	10959
87087	11815
87088	11270
87089	12554
87090	12039
87091	13059
87092	12618
87093	12305
87094	12603
87095	12449
87096	12332
87097	11725
87098	11838
87099	11848
87100	11979
87101	12641
87102	12827
87103	12278
87104	12483
87105	12977
87106	12336
87107	11897
87108	11187
87109	9747
87110	10750
87111	9428
87112	9450
87113	6565
87114	7271
87115	7080
87116	6945
87117	6083
87118	7338
87119	5746
87120	6628
87121	6478
87122	8196
87123	8614
87124	8987
87125	8569
87126	9704
87127	7583
87128	7610
87129	7098
87130	5901
87131	4127
87132	5240
87133	3710
87134	3729
87135	3304
87136	3387
87137	3230
87138	3965
87139	2943
87140	4794
87141	3990
87142	4281
87143	3462
87144	2924
87145	2398
87146	3594
87147	4312
87148	4075
87149	3087
87150	1623
87151	657
87152	1570
87153	1957
87154	1609
87155	1886
87156	811
87157	1980
87158	817
87159	2650
87160	1359
87161	1854
87162	1544
87163	923
87164	853
87165	1302
87166	-15
87167	-130
87168	-1380
87169	-1053
87170	-2756
87171	-1845
87172	-3631
87173	-4055
87174	-4888
87175	-5139
87176	-3251
87177	-3271
87178	-3475
87179	-3246
87180	-3177
87181	-2647
87182	-2663
87183	-1852
87184	-1790
87185	-3022
87186	-3787
87187	-3748
87188	-3465
87189	-4875
87190	-5766
87191	-6718
87192	-8705
87193	-8302
87194	-8882
87195	-10303
87196	-11285
87197	-11427
87198	-11729
87199	-11418
87200	-11554
87201	-10507
87202	-11265
87203	-10580
87204	-10802
87205	-10274
87206	-10985
87207	-10156
87208	-11760
87209	-10744
87210	-11657
87211	-11913
87212	-12980
87213	-12422
87214	-12747
87215	-12740
87216	-12993
87217	-12529
87218	-12500
87219	-11879
87220	-12542
87221	-12366
87222	-12555
87223	-12451
87224	-12917
87225	-13244
87226	-12174
87227	-13647
87228	-12740
87229	-13005
87230	-12257
87231	-12617
87232	-13679
87233	-14169
87234	-13700
87235	-15483
87236	-15938
87237	-15492
87238	-15844
87239	-15710
87240	-15955
87241	-14506
87242	-15036
87243	-15873
87244	-14872
87245	-14566
87246	-15503
87247	-15085
87248	-14957
87249	-16036
87250	-16113
87251	-15755
87252	-16768
87253	-16947
87254	-17503
87255	-18577
87256	-18881
87257	-17959
87258	-19217
87259	-18000
87260	-18763
87261	-19188
87262	-19188
87263	-18273
87264	-18915
87265	-18837
87266	-18032
87267	-19061
87268	-18285
87269	-19116
87270	-18406
87271	-19265
87272	-18491
87273	-20649
87274	-19788
87275	-20694
87276	-20178
87277	-21011
87278	-20214
87279	-21438
87280	-20112
87281	-21550
87282	-19547
87283	-19937
87284	-18680
87285	-20739
87286	-19490
87287	-19234
87288	-18107
87289	-18859
87290	-21275
87291	-23565
87292	-18095
87293	-20016
87294	-18286
87295	-20229
87296	-19347
87297	-21574
87298	-19746
87299	-19211
87300	-20300
87301	-20105
87302	-20512
87303	-20993
87304	-18851
87305	-20126
87306	-18624
87307	-20312
87308	-20148
87309	-19595
87310	-17831
87311	-17422
87312	-16860
87313	-17081
87314	-17919
87315	-15915
87316	-15618
87317	-14509
87318	-14100
87319	-14331
87320	-13736
87321	-12394
87322	-12518
87323	-11122
87324	-11535
87325	-11566
87326	-11773
87327	-11433
87328	-12347
87329	-9901
87330	-11483
87331	-10606
87332	-12547
87333	-11949
87334	-10954
87335	-10520
87336	-10494
87337	-8796
87338	-9702
87339	-8506
87340	-7471
87341	-7809
87342	-6823
87343	-5347
87344	-5910
87345	-4309
87346	-3968
87347	-4254
87348	-3545
87349	-2780
87350	-3188
87351	-2173
87352	-2433
87353	-1710
87354	-906
87355	-820
87356	-261
87357	1403
87358	213
87359	1832
87360	143
87361	923
87362	2731
87363	4678
87364	3961
87365	6279
87366	5079
87367	5528
87368	6078
87369	5264
87370	4968
87371	4943
87372	4378
87373	4929
87374	4683
87375	4452
87376	4295
87377	3994
87378	4654
87379	5399
87380	6414
87381	7064
87382	8299
87383	7104
87384	7711
87385	7656
87386	9503
87387	8658
87388	8332
87389	7959
87390	7600
87391	7768
87392	9600
87393	8194
87394	8553
87395	8878
87396	8545
87397	8967
87398	9091
87399	10979
87400	8866
87401	10422
87402	10377
87403	11601
87404	11385
87405	11992
87406	11547
87407	11076
87408	11441
87409	13015
87410	12297
87411	13919
87412	13029
87413	14505
87414	14871
87415	14252
87416	15645
87417	16254
87418	16261
87419	16504
87420	16794
87421	16397
87422	17452
87423	18058
87424	18125
87425	18185
87426	18171
87427	18297
87428	19250
87429	17932
87430	19317
87431	18027
87432	18189
87433	17551
87434	19693
87435	20010
87436	19996
87437	19718
87438	18915
87439	18325
87440	18867
87441	18529
87442	18489
87443	17970
87444	17895
87445	18488
87446	17430
87447	17143
87448	17459
87449	17935
87450	18523
87451	17700
87452	17759
87453	15968
87454	16572
87455	15079
87456	15760
87457	14974
87458	14499
87459	14237
87460	13203
87461	15092
87462	13977
87463	14010
87464	14063
87465	13575
87466	13267
87467	12991
87468	12225
87469	11667
87470	10937
87471	11037
87472	11175
87473	10670
87474	10565
87475	9885
87476	10793
87477	11044
87478	12171
87479	10524
87480	11091
87481	11030
87482	11581
87483	13059
87484	12466
87485	12561
87486	12338
87487	12079
87488	12046
87489	11602
87490	11585
87491	11740
87492	11805
87493	11919
87494	11511
87495	11909
87496	12118
87497	11574
87498	10913
87499	9863
87500	9846
87501	10829
87502	8875
87503	9168
87504	9468
87505	7893
87506	7299
87507	7692
87508	5585
87509	4793
87510	5581
87511	4057
87512	3061
87513	3907
87514	4418
87515	3919
87516	4548
87517	4430
87518	3730
87519	4878
87520	4904
87521	5585
87522	4127
87523	5439
87524	5649
87525	4525
87526	4929
87527	4798
87528	5145
87529	4108
87530	4490
87531	2701
87532	3872
87533	4640
87534	1855
87535	2689
87536	1902
87537	2318
87538	1911
87539	3064
87540	2215
87541	2019
87542	3281
87543	3321
87544	1692
87545	3425
87546	923
87547	1629
87548	672
87549	1228
87550	1259
87551	1261
87552	-74
87553	-823
87554	-1550
87555	-1405
87556	-1952
87557	-1478
87558	-2344
87559	-822
87560	-1086
87561	-983
87562	-1939
87563	-745
87564	-1467
87565	-2528
87566	-2637
87567	-3365
87568	-3809
87569	-4568
87570	-4435
87571	-5031
87572	-5762
87573	-6474
87574	-7087
87575	-6898
87576	-7085
87577	-7788
87578	-7796
87579	-7463
87580	-6732
87581	-7580
87582	-7251
87583	-7823
87584	-7161
87585	-8402
87586	-6860
87587	-7252
87588	-8010
87589	-8140
87590	-8647
87591	-8129
87592	-8310
87593	-9218
87594	-8784
87595	-9726
87596	-10167
87597	-9464
87598	-8482
87599	-8304
87600	-8935
87601	-10503
87602	-9280
87603	-10673
87604	-9397
87605	-10775
87606	-10528
87607	-10838
87608	-11026
87609	-11444
87610	-11632
87611	-11666
87612	-11915
87613	-12490
87614	-12717
87615	-13597
87616	-13630
87617	-14618
87618	-14149
87619	-14270
87620	-13933
87621	-13555
87622	-14470
87623	-13872
87624	-13805
87625	-14444
87626	-12943
87627	-14819
87628	-15867
87629	-15961
87630	-16688
87631	-18436
87632	-19851
87633	-18394
87634	-19369
87635	-18031
87636	-18989
87637	-17811
87638	-18583
87639	-18606
87640	-19431
87641	-18419
87642	-19751
87643	-18647
87644	-20108
87645	-18555
87646	-19650
87647	-17538
87648	-18769
87649	-18288
87650	-19011
87651	-18450
87652	-17917
87653	-18193
87654	-19033
87655	-18757
87656	-20376
87657	-20358
87658	-20189
87659	-20079
87660	-19995
87661	-21310
87662	-20059
87663	-19280
87664	-19748
87665	-20209
87666	-19881
87667	-19817
87668	-18759
87669	-17995
87670	-18406
87671	-18228
87672	-18332
87673	-17921
87674	-17904
87675	-18885
87676	-18370
87677	-18631
87678	-18446
87679	-20071
87680	-19051
87681	-19038
87682	-18514
87683	-18623
87684	-18776
87685	-19534
87686	-18377
87687	-17843
87688	-17443
87689	-17773
87690	-17332
87691	-18348
87692	-16934
87693	-18033
87694	-16865
87695	-19221
87696	-18949
87697	-19153
87698	-18245
87699	-18301
87700	-19170
87701	-18492
87702	-18459
87703	-17424
87704	-16243
87705	-15898
87706	-16262
87707	-13590
87708	-13270
87709	-12777
87710	-11690
87711	-11215
87712	-11846
87713	-11863
87714	-11892
87715	-11237
87716	-11761
87717	-11466
87718	-11608
87719	-10988
87720	-11861
87721	-10407
87722	-10247
87723	-8425
87724	-8258
87725	-7887
87726	-8510
87727	-6234
87728	-5619
87729	-4841
87730	-4750
87731	-4912
87732	-4222
87733	-3776
87734	-2577
87735	-3205
87736	-3300
87737	-3124
87738	-2643
87739	-1685
87740	-975
87741	-1690
87742	-1806
87743	-973
87744	945
87745	791
87746	2988
87747	2378
87748	4114
87749	4556
87750	5012
87751	4326
87752	5530
87753	4981
87754	5895
87755	5935
87756	5643
87757	6207
87758	7527
87759	7415
87760	7762
87761	7165
87762	7403
87763	9702
87764	9409
87765	10208
87766	10635
87767	10683
87768	11037
87769	13198
87770	12374
87771	13773
87772	12821
87773	13307
87774	13568
87775	14267
87776	13334
87777	14505
87778	11850
87779	14519
87780	13444
87781	15482
87782	14394
87783	15745
87784	14807
87785	16685
87786	15637
87787	17142
87788	16822
87789	17786
87790	17790
87791	19539
87792	17852
87793	18583
87794	18624
87795	19881
87796	19508
87797	20989
87798	19296
87799	20678
87800	20058
87801	20421
87802	19991
87803	19462
87804	19503
87805	20856
87806	21938
87807	21407
87808	22377
87809	22394
87810	22647
87811	23146
87812	22590
87813	23230
87814	23455
87815	23548
87816	22629
87817	22492
87818	24328
87819	23306
87820	22644
87821	23268
87822	21807
87823	24053
87824	23714
87825	23966
87826	21094
87827	19335
87828	22188
87829	22439
87830	23329
87831	24006
87832	23206
87833	24206
87834	23746
87835	23679
87836	22139
87837	21738
87838	21543
87839	21082
87840	20869
87841	19021
87842	21236
87843	19183
87844	20549
87845	19762
87846	19763
87847	19000
87848	19408
87849	18520
87850	20161
87851	19619
87852	18744
87853	17722
87854	19335
87855	18221
87856	19164
87857	17564
87858	17423
87859	17375
87860	17469
87861	16176
87862	18688
87863	16478
87864	17694
87865	17188
87866	17108
87867	16497
87868	16878
87869	16228
87870	15978
87871	14845
87872	14904
87873	15749
87874	15383
87875	15424
87876	15222
87877	15003
87878	14830
87879	14266
87880	13527
87881	13535
87882	12243
87883	12863
87884	12475
87885	13344
87886	11464
87887	10175
87888	8598
87889	9615
87890	11223
87891	11343
87892	10776
87893	9995
87894	9273
87895	9916
87896	8371
87897	7833
87898	7181
87899	7520
87900	7131
87901	7329
87902	7760
87903	6994
87904	7366
87905	6086
87906	7129
87907	7033
87908	7498
87909	6946
87910	6465
87911	5981
87912	5805
